0.706973555337904 1.0 0.5894417238001958 0.9167482859941234 0.5110871694417237 0.7600391772771793 0.4621155729676787 0.6229187071498531 0.4033496571988246 0.4857982370225269 0.3249951028403525 0.34378060724779624 0.2417433888344759 0.2164544564152791 0.1584916748285993 0.07443682664054843 0.08993143976493623 -0.06268364348677773 -0.00801175318315389 -0.18511263467189037 -0.10595494613124401 -0.297747306562194 -0.23817825661116565 -0.3761018609206661 -0.3752987267384918 -0.3320274240940255 -0.4438589618021549 -0.2047012732615084 -0.39978452497551437 -0.06758080313418223 -0.22838393731635664 -0.05288932419196872 -0.08636630754162598 -0.09696376101860928 0.031165523996082158 -0.2047012732615084 0.1535945151811948 -0.287952987267385 0.28581782566111646 -0.3809990205680706 1,0,0,0,0
0.7448162934888597 1.0 0.6331021286773498 0.8688572847864883 0.545673651868342 0.7280002943719758 0.46310231265983465 0.5774290287564624 0.365959560649826 0.426857763140949 0.28338822144131864 0.26171508472393423 0.19595974463231086 0.11114381910842085 0.11824554302430394 -0.03942744650709256 0.011388515813294432 -0.18514157452210553 -0.10032564899821551 -0.30657001453461635 -0.25575405221422937 -0.38428421614262326 -0.4257538682317445 -0.3454271153386198 -0.5034680698397515 -0.1948558497231064 -0.46461096903574794 -0.01999889610509083 -0.30918256581973413 0.03342961750041393 -0.14403988740271942 -5.703457030890994E-4 0.016245653413794865 -0.07342740971059558 0.16681691902930826 -0.1657130241201038 0.30767390944382084 -0.26285577613011246 0.44853089985833333 -0.3454271153386198 1,0,0,0,0
0.686013573886428 0.9999999999999999 0.5676508051177734 0.8116955951407767 0.4600482880553602 0.6556719454002775 0.35244577099294694 0.505028421512899 0.2663637573430163 0.3221041425067964 0.19104199539932704 0.14455998935381453 0.11572023345563774 -0.049124541358529346 0.01887796809946581 -0.1997680652459079 -0.1263854299347921 -0.32351095986768313 -0.3308302123533773 -0.36655196669264845 -0.49761411380011783 -0.2804699530427179 -0.5567954981844452 -0.08678542233037399 -0.5514153723313244 0.04771772399764258 -0.4169122260033079 0.10689910838196988 -0.26626870211592935 0.10689910838196988 -0.05106366799110281 0.02081709473203927 0.12110035930875841 -0.08678542233037399 0.3632060226991882 -0.2159084428052699 0.5784110568240147 -0.35041158913328646 0.7559552099769966 -0.4418737286363377 1,0,0,0,0
0.674596870283581 0.9999999999999999 0.639844308523314 0.8808483596790848 0.525657319882437 0.7219795059178648 0.4015410278814838 0.5730399555167208 0.30721264596075937 0.40920645007546264 0.19799030899992054 0.21062038287393747 0.10862657875923423 0.03685757407260296 0.04408610691873856 -0.15179918976884593 -0.06513623004210027 -0.3007387401699898 -0.23393438716339665 -0.3901024704106761 -0.42259115100484557 -0.4049964254507905 -0.5864246564461038 -0.29080943680991356 -0.6460004766065613 -0.12201127968861716 -0.5764953530860275 -0.03264754944793084 -0.40769719596473114 -0.017753594407816455 -0.21407578044324413 -0.077329414568274 0.039121455238700434 -0.19151640320915095 0.2029549606799587 -0.29080943680991356 0.35685916276114066 -0.424855032170943 0.5107633648423227 -0.5241480657717056 1,0,0,0,0
0.5682029913444111 1.0 0.4580347917407727 0.8576994088453004 0.3662279587377407 0.6970374510899944 0.31114385893592156 0.5226044683842336 0.25605975913410234 0.34358114402832124 0.19179497603197995 0.18291918627301526 0.08162677642834155 0.017666886867557664 -9.99373274387236E-4 -0.13381438758744513 -0.12034825617832882 -0.2807053203922963 -0.26723918898318 -0.3587411284448735 -0.4554431966393956 -0.3725121533953283 -0.5518403712925792 -0.22562122059047712 -0.5151176380913663 -0.04200755458441313 -0.3498653386859088 0.008486203567254463 -0.22133577248166403 0.0038958619171028646 -0.05608347307620643 -0.06036892118501953 0.17802395108152516 -0.18430814573911272 0.32950522553652795 -0.2623439537916899 0.4763961583413791 -0.3771024950454799 0.65082914104714 -0.4551383030980571 1,0,0,0,0
0.5541876118258499 1.0 0.4638039249098293 0.8144755900144841 0.36390616568685924 0.6241941438754935 0.27827951492431346 0.44818380619692716 0.17838175570134335 0.25314532390446176 0.0737269603248985 0.08189202237937017 -0.007142654284172521 -0.1036323876061457 -0.14509670273494074 -0.2463434722103887 -0.3448922211808809 -0.30818494220556064 -0.5399307034733463 -0.23207236374996437 -0.6588566073102154 -0.08460424299224663 -0.6445854988497911 0.05334980545852158 -0.5161455227059725 0.0914060946863197 -0.32586407656698185 0.03907869699809728 -0.15461077504189027 -0.051304989917923274 0.04994177955752467 -0.15120274914089335 0.3353639487660106 -0.2701286529777625 0.5446735395189003 -0.36526937604725784 0.75398313027179 -0.4604100991167531 0.9490216125642554 -0.5079804606515008 1,0,0,0,0
0.42901110665060876 0.9999999999999999 0.36143449752442114 0.8378161380971496 0.29385788839823357 0.6711271689192202 0.21276595744680843 0.4954279851911325 0.12266381194522498 0.35126455238859894 0.06409741736919572 0.1890806904857487 -0.03050983540746692 0.01788661403274011 -0.13863241000936707 -0.12627681876979344 -0.29631116463713814 -0.2163789642713769 -0.48552567019046344 -0.21187385699629774 -0.6026584593425219 -0.09474106784423922 -0.5305767429412551 -0.004638922342655755 -0.38190820286364247 -0.009144029617734927 -0.2377447700611089 -0.05870020964360583 -0.06204558633302113 -0.1488023551451893 0.10464338284490828 -0.24340960792185196 0.3028681029483919 -0.3335117534234354 0.514608144877113 -0.39207814799946467 0.6993175431553592 -0.4236138989250189 0.8705116196083678 -0.4641598644007314 1,0,0,0,0
0.49723684854017564 1.0 0.4218574246450287 0.8315048171755539 0.3198734981986534 0.68074596938526 0.21345548799374003 0.525553037836428 0.12033972906444086 0.35705785501198195 0.027223970135141683 0.20629900722168804 -0.06145770503561944 0.03336974063870383 -0.1767438827576089 -0.1262572746686662 -0.3008982279966745 -0.25484570366626985 -0.4782615783381967 -0.2371093686321176 -0.5979818398187242 -0.11295502339305202 -0.5314705834406535 0.03336974063870383 -0.33637089806497894 0.04223790815577994 -0.17230979899907084 -0.019839264463752847 0.013921718859527515 -0.10408685587597591 0.16024648289128338 -0.2060707823223512 0.3331757494742676 -0.2725820387004221 0.4839345972645615 -0.33465921131995485 0.6612979476060837 -0.38343413266387344 0.8519635492232202 -0.40117046769802567 1,0,0,0,0
0.36423718344657197 0.9799413218035824 0.25602223594811613 0.8311457689932056 0.18838789376158124 0.6868591723285978 0.09820877084620139 0.5065009264978382 0.03057442865966649 0.34417850525015437 -0.0415688696726374 0.16382025941939468 -0.15429277331686223 0.001497838171710922 -0.285052501544163 -0.10671710932674491 -0.44286596664607775 -0.1743514515132798 -0.6187152563310685 -0.13827980234712786 -0.6232242124768375 0.019533662754786893 -0.44737492279184676 0.02855157504632488 -0.24898085237801107 -0.012029030265596057 -0.06862260654725136 -0.06613650401482397 0.09369981470043239 -0.14729771463866584 0.2740580605311921 -0.21493205682520075 0.45441630636195185 -0.2780574428659666 0.6302655960469425 -0.3051111797405806 0.8151327980234713 -0.3411828289067325 1.0 -0.3592186534898085 1,0,0,0,0
0.35895299997653524 1.0 0.2624539503015229 0.8456015205199803 0.17753478658751207 0.6757631930919586 0.10805547082150321 0.5175047516249385 0.023136307107492364 0.34766642419691673 -0.05792289461951799 0.17396813478189457 -0.13512213435952786 0.007989769340873365 -0.2123213740995377 -0.16184855808714832 -0.35899992960555643 -0.26220756974916115 -0.5211183330595771 -0.2158880259051552 -0.5751578008775841 -0.04990966046413403 -0.4439190933195673 0.054309313184879277 -0.2586409179435436 0.03500950324987682 -0.07722270455452045 -0.03832977450313255 0.06945585095149828 -0.13482882417814487 0.22771429241851848 -0.2313278738531572 0.3782528099115377 -0.31624703756716804 0.5596710233005608 -0.3818663913461764 0.741089236689584 -0.42818593519018233 0.9147875261046062 -0.4513457071121853 1,0,0,0,0
-0.35209368680138575 -0.9999999999999999 -0.3802342170034645 -0.7129665919387963 -0.4815401257309482 -0.31337106306927753 -0.5096806559330269 0.024315299355667914 -0.5265649740542742 0.3732578738614449 -0.5096806559330269 0.67154749400348 -0.2507877780739021 0.8629030993776158 0.16569206891686394 0.8460187812563685 0.4358411588568203 0.6771756000438958 0.4639816890588991 0.3620016617806134 0.2782541897251791 0.15376173828523035 -0.08757270290184513 0.007430981234420643 -0.41963095928637484 -0.06010629125056845 -0.036919748538103314 0.01868719331525216 0.32327903804850516 -0.015081442927242387 0.5990562340288773 -0.17266841205888359 0.7059902487967766 -0.47095803220091875 0.4133287346951573 -0.6566855315346387 0.07001426622979608 -0.7354790161004593 -0.28455641431639667 -0.7354790161004593 0,1,0,0,0
-0.23988318731748018 -0.9956364374386902 -0.3315180011049848 -0.760004059127964 -0.3882443144020115 -0.4981903054493793 -0.3926078769633213 -0.2145587389642459 -0.3926078769633213 0.055982139836958274 -0.41878925233117975 0.3396137063220917 -0.3926078769633213 0.5927003348780568 -0.1526119360912853 0.675608023542942 0.12665606783253838 0.6625173358590128 0.3622884461432646 0.5185197713357912 0.45392325993076926 0.282887393025065 0.2270180067426625 0.14325339106315318 -0.034795746935922175 0.077799952643507 -0.10897631047818784 0.08216351520481674 0.18338238112956506 0.08216351520481674 0.4495596973694595 -7.441734600684074E-4 0.5761030116474422 -0.2145587389642459 0.35356132102064514 -0.33673849068091877 0.08738400478075067 -0.3760105537327065 -0.191883999143073 -0.38473767885532595 0,1,0,0,0
-0.14884971163917682 -1.0 -0.21315985411592495 -0.7519465933039715 -0.26368925177622704 -0.5819840739011372 -0.245314925354299 -0.33393066720510867 -0.2774699965926731 -0.030754281243296037 -0.36474804709683123 0.21729912545273247 -0.37393521030779525 0.44697820572683294 -0.26368925177622704 0.6169407251296672 0.08542295024040567 0.6674701227899694 0.32428919372547016 0.5434434194419552 0.37022500978029027 0.30917075756237267 0.17270100074456385 0.15758256458146636 -0.061571661135018635 0.09327242210471821 -0.20856627251044293 0.07030451407730817 0.07164220542395965 0.10245958531568224 0.32428919372547016 0.07030451407730817 0.4896581315228225 -0.09965800532552618 0.3748185913857723 -0.2650269431228785 0.13135876629522575 -0.3477114120215547 -0.17181761966658685 -0.37067932004896476 0,1,0,0,0
-0.2245950554134698 -0.9957161125319692 -0.2245950554134698 -0.7386828644501278 -0.22887894288150049 -0.5544757033248081 -0.2674339300937767 -0.3231457800511508 -0.3017050298380222 -0.07039641943734003 -0.3017050298380222 0.16950127877237867 -0.3659633418584826 0.40083120204603595 -0.2802855924978688 0.5679028132992329 0.015302642796248872 0.649296675191816 0.31089087809036653 0.5421994884910487 0.400852514919011 0.31515345268542216 0.16095481670929235 0.1523657289002559 -0.12178175618073322 0.1009590792838876 -0.10893009377664116 0.1052429667519183 0.28518755328218237 0.11809462915601036 0.5379369138959932 0.06668797953964208 0.47796248934356345 -0.1689258312020459 0.24234867860187548 -0.2888746803069053 -0.014684569479965963 -0.32742966751918146 -0.28885336743393014 -0.3574168797953963 0,1,0,0,0
-0.08967781207878596 -0.9999999999999999 -0.1673333623201008 -0.7956432888386451 -0.22864037566850726 -0.538153832775338 -0.25316318100786983 -0.2888386451584851 -0.2899473890169137 -0.04769772598808643 -0.33490586547241175 0.18526892473585807 -0.3839514761511369 0.4264098439062568 -0.2695117179007782 0.6103308839514762 -0.016109396060698222 0.6389408235140658 0.2209443888864734 0.5858080786121136 0.3149484760206966 0.3814513674507587 0.1718987782077482 0.19753032740553936 -0.05698073829296919 0.10352624027131614 -0.14281055698073822 0.06265489803904518 0.09833036218966049 0.08717770337840776 0.33538414713683207 0.05856776381581809 0.4457367711639637 -0.14578894734553674 0.3026870733510153 -0.3174485847210748 0.0656332884038437 -0.3828427322927083 -0.1714204965433279 -0.42371407452497933 0,1,0,0,0
-0.2948354712771892 -0.9957724484104853 -0.2567875069715561 -0.7632571109871723 -0.2652426101505857 -0.5053764640267707 -0.2948354712771892 -0.25172336865588396 -0.32020078081427783 0.001929726715002872 -0.3117456776352483 0.2513552704963749 -0.27792526491913006 0.5050083658672617 -0.08768544339096492 0.6233798103736756 0.1659676519799219 0.6106971556051313 0.37311767986614613 0.45427774679308436 0.3012493028443949 0.24712771890686014 0.06873396542108196 0.13721137757947585 -0.1764640267707753 0.09493586168432804 -0.12996095928611273 0.09916341327384282 0.11946458449525932 0.09916341327384282 0.356207473508087 0.006157278304517652 0.44921360847741215 -0.18408254322364745 0.2505186837702175 -0.33627440044617957 0.00954824316787503 -0.37854991634132734 -0.25255995538204135 -0.37854991634132734 0,1,0,0,0
-0.21641332834144517 -1.0 -0.3050093597903407 -0.7342119056533134 -0.3519131411456383 -0.42152002995132914 -0.37275926619243727 -0.14530887308124302 -0.44572070385623364 0.14132534631224253 -0.47698989142643206 0.42795956570572813 -0.2893747660052415 0.6416323474354173 0.0024709846499438104 0.6781130662673155 0.29431673530512914 0.6468438786971171 0.4871433919880194 0.4540172220142268 0.4662972669412205 0.18301759640584045 0.21614376637963306 0.03709472107824779 -0.06527892175215277 -0.004597529015350114 -0.3206439535754399 -0.009809060277049851 -0.01837514039685514 0.016248596031448837 0.24220142268813175 -0.06713590415574697 0.47672032946461995 -0.23390490453013857 0.2891052040434294 -0.42152002995132914 -0.01837514039685514 -0.45278921752152756 -0.3102208910520404 -0.46321228004492704 0,1,0,0,0
-0.2507317925641138 -1.0 -0.3517992631103733 -0.7271178295250994 -0.42254649249275494 -0.4390755384682598 -0.45792010718394577 -0.15103324741142019 -0.45792010718394577 0.14711579070004535 -0.4427599866020069 0.4452648288115109 -0.24062504550948785 0.6372930228494039 0.06257736612929066 0.6827733845952207 0.3405129101315043 0.622132902267465 0.5022208630055195 0.3997844670656941 0.34556628365881725 0.18754277891854915 0.08279086023854257 0.05110169368109883 -0.22041155140023597 -0.004485415119343905 -0.21535817787292297 0.025834826044533948 0.08279086023854257 0.04099494662647287 0.37083315129538214 -0.04996577686516068 0.5072742365328324 -0.26726083853961863 0.3051392954403135 -0.4390755384682598 0.02215037791078686 -0.49971602079601546 -0.28105203372799165 -0.5047693943233285 0,1,0,0,0
-0.25544617041450596 -0.9953293455230783 -0.2694581338452714 -0.7898205485385182 -0.33951795099909865 -0.5002399709693657 -0.36287122338370775 -0.19197677549252573 -0.3768831868144732 0.1443103468458451 -0.35352991442986414 0.4432322333688414 -0.20406897116836598 0.6580823393072449 0.11820618773923938 0.709459538553385 0.40778676530839203 0.6627529937841667 0.48718789141606295 0.38718437964577956 0.32371498472379934 0.16299296475353237 0.10419422430847394 0.08359183864586148 -0.17137438982991327 0.046226602830486935 -0.4049071136760041 0.046226602830486935 0.02479309820080305 0.06957987521509602 0.3190443302468775 -4.799419387312333E-4 0.5058705093237502 -0.2153300478771348 0.30036171233919023 -0.4114975359078511 0.0014398258161939655 -0.4768866985847566 -0.29748206070680233 -0.4768866985847566 0,1,0,0,0
-0.28356535327869836 -1.0 -0.2968423815147503 -0.7610134917510647 -0.2968423815147503 -0.48219589879397345 -0.31011940975080227 -0.25648641878109013 -0.34995049445895815 2.0279378258113238E-4 -0.38093022700974605 0.24361497811020041 -0.3720788748523781 0.4958785145951877 -0.15079507091817873 0.5843920361688675 0.08819143733075657 0.5711150079328154 0.296198213028904 0.44277040165097986 0.40241443891731965 0.24361497811020041 0.282921184792852 0.1152703718283648 0.01738062007181278 0.044459554569421 -0.20390318386238657 0.009054145939949106 0.05278602870128468 0.009054145939949106 0.287346860871536 -0.04405396700425874 0.4466711997041595 -0.20780398191556626 0.278495508714168 -0.3582769685908218 0.04836035262260069 -0.4113850815350297 -0.1950518317050186 -0.44679049016450156 0,1,0,0,0
-0.17612312616195616 -0.9999999999999999 -0.2382274727602194 -0.7468053561763114 -0.2907773044972114 -0.4840561974913515 -0.33854987880356774 -0.21652978137575596 -0.35765890852611026 0.05577389217047517 -0.36721342338738155 0.33285482314734194 -0.3098863342197539 0.5812722095403949 -0.08057797754924349 0.6863718730143789 0.1296213493987244 0.6959263878756501 0.4258113100981337 0.5430541500953099 0.5118019438495751 0.2994140211328925 0.3111571317628785 0.13698726849128096 0.06273974536982553 0.06532840703174644 -0.19523215588449871 0.031887605017297004 0.06751700280046116 0.046219377309203905 0.31593438919351413 -0.04454851387287314 0.45447485468194754 -0.254747840820841 0.2586073000258865 -0.4028428211705457 -0.008919116089708981 -0.4697244251994446 -0.23345021532958377 -0.4888334549219871 0,1,0,0,0
-0.17153741725687452 -0.9999999999999999 -0.21668438167601514 -0.7619523694263494 -0.26593561558780493 -0.5403218168232954 -0.26593561558780493 -0.2858571082790482 -0.2864569630510507 -0.03960093872009932 -0.3151868494995947 0.19844669185355124 -0.3151868494995947 0.4447028614125001 -0.18795449522747112 0.5924565631478694 0.04188459636088116 0.608873641118466 0.29634930490512834 0.49805836481693905 0.3907475032360587 0.2928448901844817 0.24299380150068942 0.15740399692705978 -0.015575176536206908 0.10815276301526999 -0.15101606979362878 0.0999442240299717 0.09113583027267093 0.10815276301526999 0.33328773033897063 0.04658872062553278 0.41126885069930447 -0.14631194552897717 0.23068099302274195 -0.2858571082790482 8.419014343896825E-4 -0.31869126422024135 -0.24951853761720832 -0.3268998032055397 0,1,0,0,0
-0.10374185295058284 -1.0 -0.17929574202940107 -0.75111660068154 -0.2237392061934118 -0.4977888549466788 -0.2770713631902247 -0.22668372354621338 -0.31262613452143323 0.03997706143785096 -0.3748469843510483 0.2621943822579046 -0.38373567718385043 0.4221908532483432 -0.3037374416886311 0.5688542849895786 -0.07707577445217641 0.6444081740683968 0.23402847469589866 0.6444081740683968 0.4162466777683426 0.43107954608114535 0.3406927886895244 0.19108483959548742 0.08736504295466327 0.08886487201826275 -0.17929574202940107 0.0488657542706531 0.1629189320334815 0.06219879351985632 0.4429127562667491 -0.017799441975362987 0.5140222989291663 -0.21779503071341125 0.3051380173583158 -0.4533453907826681 0.029588539541449327 -0.5066775477794809 -0.23262789902621395 -0.511121894195882 0,1,0,0,0
-0.1307775278836003 -1.0 -0.1870955156744848 -0.7418758892917796 -0.26687933171157113 -0.45559278468811676 -0.31850415385321523 -0.19277550833065588 -0.3466631477486575 0.10289392757148763 -0.35135631339789786 0.3704043695781889 -0.22464084086840777 0.6191421489879287 0.010017441593610898 0.7130054619727362 0.2916073805480333 0.6426079772341305 0.42301601872676375 0.4267223573690734 0.3103800431449948 0.20145040620553548 0.07572176068297612 0.08881443062376651 -0.2011750126222059 0.04188277413136278 -0.1683228530775233 0.0559622710790839 0.16489190801854323 0.07004176802680502 0.4558681782714464 -0.06136687015192543 0.50279983476385 -0.2631729930692615 0.23998255840638918 -0.45559278468811676 -0.08384587139119656 -0.5306834350759627 -0.3231973195024556 -0.5635355946206454 0,1,0,0,0
-0.16715961449467803 -1.0 -0.2546830043661092 -0.733053660892135 -0.34220639423754035 -0.4792358302649846 -0.34220639423754035 -0.22541799963783427 -0.3378302247439688 0.03715216997645922 -0.32907788575682567 0.3084746785778958 -0.2940685298082532 0.5272831532564737 -0.12339791955896245 0.6892014245186213 0.14792458904247413 0.7067061024929076 0.34485221625319423 0.47914528882718654 0.37548540270819514 0.2559606446550371 0.20919096195247594 0.12467555984789037 -0.057755377155389094 0.07653769541860324 -0.22842598740467984 0.0809138649121748 0.24857648739461996 0.10717088187360414 0.49801814852819876 -0.059123558882115054 0.4936419790346272 -0.2866843725478361 0.2748335043560493 -0.45735498279712683 -0.027122190700388186 -0.5229975252007002 -0.3071970382889679 -0.5273736946942718 0,1,0,0,0
-0.14602492880817888 -0.990990149852948 -0.22711358013164648 -0.7522291209560711 -0.2631529807198543 -0.49094346669156436 -0.32171700667569203 -0.2296578124270576 -0.39830073292563367 0.06316231735213101 -0.40731058307268564 0.3469725969842677 -0.33973670696979597 0.5496942252929367 -0.13701507866112692 0.7028616777928199 0.1558050511180617 0.6758321273516641 0.3675365295737827 0.486625274263573 0.37204145464730864 0.2523691704402221 0.16030997619158766 0.11722141823444276 -0.18656925446991268 0.04964754213155308 -0.19107417954343867 0.06316231735213101 0.20535922692684747 0.09019186779328689 0.45763503104430225 0.0045982913962932925 0.48015965641193215 -0.2476775127211615 0.31347742869147094 -0.40985481536809676 0.02065729891228233 -0.4864385416180384 -0.2676579057933803 -0.5089631669856682 0,1,0,0,0
